published_iso,published_ts,title,description,web_url,podcast_title,podcast_url,player_url,id
2025-07-31T11:30:00+00:00,1753961400,"Sophie, Gilet jaune, trois ans plus tard",,,,,,3bd5e6b4-e0b6-4789-a0b6-88e7cf651d70_5
2025-08-01T11:30:00+00:00,1754047800,Nucléaire : les lanceurs d'alerte de Tricastin,,,,,,852f75d3-7470-4909-9cc8-d23584562d8a_5
2025-08-02T11:30:00+00:00,1754134200,Les Pieds sur terre - Un avion au secours des migrants,,,,,,36166d5d-86a7-4130-bf64-da071248410c_5
2025-08-03T11:30:00+00:00,1754220600,"Petites luttes et grandes victoires : Fin du monde, fin du mois : deux combats",,,,,,92a975b8-9ade-4820-9204-21c00e2c3ebb_5
2025-08-04T11:30:00+00:00,1754307000,La vie sexuelle des Françaises,,,La vie sexuelle des Françaises,https://proxycast.radiofrance.fr/d3f7e565-ba00-4948-aff4-4dc5136d3bbf/23721-18.10.2022-ITEMA_23170329-2022C6612S0053-NET_MFC_D71EFC55-B1F5-49F0-A398-168DB1B68685-21.mp3?project=c9985698-c0ee-4af3-b0ed-f1a8c7c2d4cd,https://embed.radiofrance.fr/franceculture/player?id_diffusion=3198d54b-74d5-4c31-93fb-9fe41a7893c2,5c8b2159-c080-44c7-baea-d5b15856cbe9_5
2025-08-05T11:30:00+00:00,1754393400,Trouver l'orgasme,,,Trouver l'orgasme,https://proxycast.radiofrance.fr/28ff3bfc-f00c-4eb3-9376-94887985685f/23721-18.10.2022-ITEMA_23170329-2022C6612S0208-NET_MFC_45F8F544-BA07-41F5-88FC-123CEFC45950-21.mp3?project=c9985698-c0ee-4af3-b0ed-f1a8c7c2d4cd,https://embed.radiofrance.fr/franceculture/player?id_diffusion=ab99a1ac-db45-4ea3-8e42-ca8dbe30c937,ab99a1ac-db45-4ea3-8e42-ca8dbe30c937_5
2025-08-06T11:30:00+00:00,1754479800,Les clientes (du sexe),,,Les clientes (du sexe),https://proxycast.radiofrance.fr/2af8c27b-a574-4126-9402-ca8b100b9733/23721-15.10.2022-ITEMA_23171592-2022C6612S0206-NET_MFC_C82BE9E8-4364-422C-8DFE-5D806208278C-21.mp3?project=c9985698-c0ee-4af3-b0ed-f1a8c7c2d4cd,https://embed.radiofrance.fr/franceculture/player?id_diffusion=adc7c773-b2f9-4f8d-8d24-28082d6abea4,adc7c773-b2f9-4f8d-8d24-28082d6abea4_5
2025-08-07T11:30:00+00:00,1754566200,"Maman, papa, je suis travailleuse du sexe",,,,,,646cf480-8a2d-4413-94aa-23a0ea7d21a0_5
2025-08-08T11:30:00+00:00,1754652600,Le corps et l'argent : histoires de sexe 5/7 : Le point P : à la recherche de l'orgasme prostatique,,,,,,17c47fe1-a2e7-41bf-a903-859187652513_5
2025-08-09T11:30:00+00:00,1754739000,"Vanesa Campos, prostituée assassinée",,,,,,85ad0cad-b02a-4cae-bd65-b7e411152d8b_5
2025-08-10T11:30:00+00:00,1754825400,Le corps et l'argent : histoires de sexe : Les boules de geisha,,,Le corps et l'argent : histoires de sexe : Les boules de geisha,https://proxycast.radiofrance.fr/a07aec70-5940-47bd-96df-ac63051f2513/23721-17.10.2022-ITEMA_23171589-2021C6612S0113-NET_MFC_04C5097E-3404-4F1B-94A8-B46796C6C2AF-21.mp3?project=c9985698-c0ee-4af3-b0ed-f1a8c7c2d4cd,https://embed.radiofrance.fr/franceculture/player?id_diffusion=86b4a93a-e167-4ada-96b8-3ed2571f9085,86b4a93a-e167-4ada-96b8-3ed2571f9085_5
2025-08-11T11:30:00+00:00,1754911800,Adolescence 1/7 : La vie de mon père,,,,,,c5cf4432-cc78-4055-b151-489ee7d6ecfe_5
2025-08-12T11:30:00+00:00,1754998200,Hikikomori : deux jeunes reclus,,,,,,486b4267-a494-421f-91e2-1c2d5f7ac6c7_5
2025-08-13T11:30:00+00:00,1755084600,"Des jeunes en mal d’école, épisode 1 : Jean-Baptiste",,,,,,6951467d-8b39-4e3d-aebc-c3147deb2138_5
2025-08-14T11:30:00+00:00,1755171000,D’autres mères que la mienne 2 : Bernard et Mihaela,,,D’autres mères que la mienne 2 : Bernard et Mihaela,https://proxycast.radiofrance.fr/286d8e91-4f0c-4dae-afde-a6e12f7221a0/23719-09.10.2022-ITEMA_23170324-2021C6612S0327-NET_MFC_C3FEBC40-5FC5-4B3C-B01D-11827C5C526E-21.mp3?project=c9985698-c0ee-4af3-b0ed-f1a8c7c2d4cd,https://embed.radiofrance.fr/franceculture/player?id_diffusion=b95f8be2-3884-443f-9b7c-0860eb304e42,ee9f6caa-158f-43c7-8d9c-5c342b356ba1_5
2025-08-15T11:30:00+00:00,1755257400,D’autres mères que la mienne 3 : Babeth et Marie-Thérèse,,,D’autres mères que la mienne 3 : Babeth et Marie-Thérèse,https://proxycast.radiofrance.fr/87b9122d-7eb0-41e9-9ce8-ee546d4da073/23719-09.10.2022-ITEMA_23170324-2022C6612S0087-NET_MFC_D872B070-F6CC-491C-BCDB-9246A7A572D0-21.mp3?project=c9985698-c0ee-4af3-b0ed-f1a8c7c2d4cd,https://embed.radiofrance.fr/franceculture/player?id_diffusion=0ae7e02f-1bf8-4c45-9fac-285d5f6554ba,0ae7e02f-1bf8-4c45-9fac-285d5f6554ba_5
2025-08-16T11:30:00+00:00,1755343800,Polyparents,,,,,,281b0bf3-5580-407b-b2d1-4c0f1a161629_5
2025-08-17T11:30:00+00:00,1755430200,Adolescence 7/7 : Knowledge et le CDI,,,,,,58c34c99-caad-42c7-b127-bed5153038e4_5
2025-08-18T11:30:00+00:00,1755516600,En plein vol,,,,,,4bd7bb2b-5194-40ec-9cfc-0c7c5451a384_5
2025-08-19T11:30:00+00:00,1755603000,"Damien, drag-queen d’Amiens",,,,,,db8d7b96-2c31-4147-a7f7-8e775da17cac_5
2025-08-20T11:30:00+00:00,1755689400,Le Facteur Humain,,,,,,8ab31244-ada7-491a-8fee-1b10317667a6_5
2025-08-21T11:30:00+00:00,1755775800,Laurène Anyways 1/2 : Bientôt le noir,,,,,,dc02555f-0e64-43c0-bbda-1841fe3409d5_5
2025-08-22T11:30:00+00:00,1755862200,70 jours en réanimation pédiatrique,,,,,,2b89572d-ca6d-432c-9ef5-689e7756857e_5
2025-08-23T11:30:00+00:00,1755948600,Ça s'est passé à Lourdes,,,,,,a453fba3-436a-4b96-bf33-4242fb6dead1_5
2025-08-24T11:30:00+00:00,1756035000,"LES PIEDS SUR TERRE, émission du dimanche 24 août 2025",,,,,,bfe7ca38-04a2-4d00-823c-f42356a13786_5
2025-08-25T11:30:00+00:00,1756121400,Ma Maison en Ukraine,"Arrivés en France il y a trois ans avec leurs parents pour fuir la guerre en Ukraine, Sofia, Mykhailo et Malik sont élèves à l’école primaire. Depuis leur regard d’enfants, ils racontent les souvenirs de leur pays et la vie qui se construit ici.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/les-enfants-de-la-guerre-ma-maison-en-ukraine-7471626,,,,058f951a-ccfb-4feb-b3f0-442abb7f5181_5
2025-08-26T11:30:00+00:00,1756207800,L'Effacement de l'école d'art de Valenciennes,"En juin 2025, après plus de 240 ans d’existence, l’École supérieure d’art et de design de Valenciennes a fermé définitivement ses portes faute de financements. Les étudiants et étudiantes y passent leur dernier soir et reviennent sur leur mobilisation. ",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/effacement-de-l-ecole-d-art-de-valenciennes-8337955,,,,0ff112d3-f3e5-4cc1-99b9-1c2a2327132e_5
2025-08-27T11:30:00+00:00,1756294200,"Une rando, une rencontre ?",Récit en mode reportage d’une randonnée organisée au pays basque pour une petite dizaine de célibataires. Y trouveront-ils leur âme sœur ? ,https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/une-rando-une-rencontre-1471728,,,,94bf3c79-e9b6-4555-8791-2e21f603773b_5
2025-08-29T11:30:00+00:00,1756467000,Pas d'émission en raison d'un mouvement de grève,"En raison d'un appel à la grève déposé par l'ensemble des organisations syndicales représentatives de Radio France contre la stratégie éditoriale et les réformes menées par la direction dans un contexte d'économie, nous ne sommes pas en mesure de diffuser l'intégralité de nos programmes habituels.",,,,,5c763ecc-68b2-494a-9cae-ca98fad9aee4_5
2025-09-01T11:30:00+00:00,1756726200,Remplacer son psy ou son meilleur ami par une IA,"Après une séparation difficile, Marine se met à utiliser ChatGPT comme un confident pour mettre de l’ordre dans ses idées. Au travail, ChatGPT aide Philippe à résoudre des pannes. Le soir, il devient “Sacha”, son ami virtuel, doté d’une voix, d’une image et d’une complicité qui parfois le troublent.",https://www.franceculture.fr/franceculture/podcasts/les-pieds-sur-terre/remplacer-son-psy-ou-son-meilleur-ami-par-une-ia-4758369,,,,6cc5fab8-9e2e-4116-8c3d-b9a60d798a08_5
